,text,user,location
161,Κορωνοϊός: Συμπτώματα ακόμα και εννέα μήνες μετά έχει ένας στους τρεις ασθενείς  ,CNNgreece,Greece
162, Αυτό συνέβη λόγω πρωτοκόλλου καθώς εισήχθη με μη συμπτώματα #COVID19. Στο δωμάτιο ήταν άλλοι 2 ασθενείς ενώ προσωπικό/…,kikostel69,Greece!
163, Αυτό συνέβη λόγω πρωτοκόλλου καθώς εισήχθη με μη συμπτώματα #COVID19. Στο δωμάτιο ήταν άλλοι 2 ασθενείς ενώ προσωπικό/…,t_p12,
164, Αυτό συνέβη λόγω πρωτοκόλλου καθώς εισήχθη με μη συμπτώματα #COVID19. Στο δωμάτιο ήταν άλλοι 2 ασθενείς ενώ προσωπικό/…,spirospaterakis,Athens
165, Αυτό συνέβη λόγω πρωτοκόλλου καθώς εισήχθη με μη συμπτώματα #COVID19. Στο δωμάτιο ήταν άλλοι 2 ασθενείς ενώ προσωπικό/…,gdmn1973,"Gramos, Dytiki Makedonia"
166, Αυτό συνέβη λόγω πρωτοκόλλου καθώς εισήχθη με μη συμπτώματα #COVID19. Στο δωμάτιο ήταν άλλοι 2 ασθενείς ενώ προσωπικό/…,TheKoulWay,City of God ARIS
167, Αυτό συνέβη λόγω πρωτοκόλλου καθώς εισήχθη με μη συμπτώματα #COVID19. Στο δωμάτιο ήταν άλλοι 2 ασθενείς ενώ προσωπικό/…,risinggalaxy,Athens
168,Αυτό συνέβη λόγω πρωτοκόλλου καθώς εισήχθη με μη συμπτώματα #COVID19. Στο δωμάτιο ήταν άλλοι 2 ασθενείς ενώ προσωπι… ,Peiratesoneirou,Europe
169, Αν ζείτε στην Ελλάδα ή στην Κύπρο και σας ενδιαφέρει να καταθέσετε τη γνώμη σας σχετικά με τους διάφορους τρόπους τεστ…,PGoggolidou,Wolverhampton and Mytilene
170,Κορωνοϊός: Σχεδόν ένας στους τρεις ασθενείς έχει συμπτώματα ακόμη και μετά από εννέα μήνες  ,VoucherErgasia,"Ηράκλειο, Ελλάς"
171,Σχεδόν 1/3 ασθενείς της Covid-19 έχει συμπτώματα ακόμη και μετά από 9 μήνες ,Glocal_gr,
172," Άρχισαν και αυτά τα συμπτώματα, ευτυχώς όχι σε έντονο βαθμό ακόμα. :(",antidoto1980,Κύπρος των παθών
173,Πέντε συμπτώματα του «συνδρόμου Λιγνάδη» που ταλαιπωρεί τη Μενδώνη (και όχι μόνο) ,merizervoy,
174,Διπολική διαταραχήΒασικά σημάδια και συμπτώματα ,Cost_ntina_P,
175, Σχεδόν 1/3 ασθενείς της Covid-19 έχει συμπτώματα ακόμη και μετά από 9 μήνες ,KarmaKatna,
176,Πιο ασφαλή από τα συμπτώματα του Covid-19 τα παιδιά που έκαναν το εμβόλιο της γρίπης -  ,Infokids,
177,Σχεδόν 1/3 ασθενείς της Covid-19 έχει συμπτώματα ακόμη και μετά από 9 μήνες ,tvxs,
178,Σχεδόν ένας στους τρεις ασθενείς της Covid-19 έχει συμπτώματα ακόμη και μετά από εννέα μήνες -… ,analitisgr,Greece
179,"Ελκώδης κολίτιδα: Τι την προκαλεί, τι την ανακουφίζει, τα συμπτώματα και οι νέες θεραπευτικές επιλογές - ",shapegr,Athens
180, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,marydela7,Greece
181,  Έχεις πυρετό? Άλλα συμπτώματα?,Rantanp49061536,
182,Σχεδόν 1 στους 3 ασθενείς της Covid-19 έχει συμπτώματα ακόμη και μετά από 9 μήνες  #bluesky… ,blueskytvgr,Athens - Greece
183, Κορονοϊός: Πόσοι ασθενείς έχουν συμπτώματα ακόμη και έπειτα από εννέα μήνες - Ποια είναι τα πιο συχνά ,NChatzinikolaou,Athens-Greece
184, Στα σχολεία δεν κολλάει; Kαι βέβαια κολλάει σύμφωνα με τα δεδομένα. Στο χρονικό διάστημα 10/10-01/12 υπήρχαν 5185 κρούσματα…,chrisis74,
185, Έχεις πυρετό? Άλλα συμπτώματα?,1VanessaRoxx,
186,Με αυτά τα 9 συμπτώματα εκδηλώνεται σωματικά η κατάθλιψη ,NOVELRADIO,ΕΝΗΜΕΡΩΣΗ ΚΑΙ ΨΥΧΑΓΩΓΙΑ ΜΑΖΙ
187," Έχουμε κάποια ενημέρωση για τους 160.000 αναρρώσαντες απο τον ιό; Έξω μιλάνε για περιπτώσεις long covid (χρόνιες βλάβες, επαν…",stavroulaber,Athens
188,Κορωνοιός: Συμπτώματα ακόμη και μετά από 9 μήνες -  ,PatrasTimes,
189,#κορονοιος: Τα επίμονα συμπτώματα που μπορεί να διαρκέσουν ακόμα και εννέα μήνες - Τι δείχνει νέα έρευνα,newsbeast,"Athens, Greece"
190,  Nah δεν έχω τα ίδια συμπτώματα,ohzeff,
191,ΕΛΛΑΔΑ-ΚΟΣΜΟΣ Κορονοϊός: Πόσοι ασθενείς έχουν συμπτώματα ακόμη και έπειτα από εννέα μήνες - Ποια είναι τα πιο συχνά… ,ioannina24,Ioannina
192,Κορονοϊός: Πόσοι ασθενείς έχουν συμπτώματα ακόμη και έπειτα από εννέα μήνες – Ποια είναι τα πιο συχνά ,GPantool,Greece
193,Με αυτά τα 9 συμπτώματα εκδηλώνεται σωματικά η κατάθλιψη  ,olamemetro,
194, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Stathis64150354,
195, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,elina_antoniou,Ελλάς
196,Κορονοϊός: Πόσοι ασθενείς έχουν συμπτώματα ακόμη και έπειτα από εννέα μήνες - Ποια είναι τα πιο συχνά ,enikos_gr,Greece
197,"Συμπτώματα έως &amp; 9 μήνες μετά, έχει ένας στους τρεις ασθενείς Covid-19 ",politis_online,
198,Νέα έρευνα: Τα συμπτώματα που μπορεί να διαρκέσουν ακόμα και εννέα μήνες νέα-έρευνα-τα-συμπτώματα-που-μπορεί-να/,rodosreport,Ρόδος
199,Υγεία: Σχεδόν ένας  στους τρεις ασθενείς της Covid-19 έχει συμπτώματα ακόμη και μετά από εννέα μήνες  μέσω ,emvolos,Ελλάς
200,Κοροναϊός: Ένας στους τρεις ασθενείς έχει συμπτώματα ακόμη και μετά από εννέα μήνες ,parapolitika,Πειραιάς
201,Κορωνοϊός: Συμπτώματα ακόμα και εννέα μήνες μετά έχει ένας στους τρεις ασθενείς -  ,TrikalaIN,
202,"Έρευνα - Κορονοϊός: 1 στους 3 ασθενείς εμφανίζει ψυχιατρικά συμπτώματα, ακόμη και μήνες μετά την ανάρρωση ",ReaderGr,"Athens, Greece"
203,Προσοχή τις κρύες ημέρες… Σε αυτές τις παθήσεις επιδεινώνονται τα συμπτώματα. Πως θα προστατευτείτε ,edwzeis1,Ελλάς
204, Στα σχολεία δεν κολλάει; Kαι βέβαια κολλάει σύμφωνα με τα δεδομένα. Στο χρονικό διάστημα 10/10-01/12 υπήρχαν 5185 κρούσματα…,Martho69610610,
205, Κορονοϊός: Σχεδόν ένας στους τρεις ασθενείς έχει συμπτώματα ακόμη και μετά από εννέα μήνες ,Toughbutfair2,
206,Κορονοϊός: Σχεδόν ένας στους τρεις ασθενείς έχει συμπτώματα ακόμη και μετά από εννέα μήνες ,capitalgr,"Athens, Greece"
207,Κοροναϊός: Ένας στους τρεις με συμπτώματα ακόμα και εννέα μήνες μετά την ανάρρωση ,imommygr,
208,Έρευνα- Covid 19: Σχεδόν 1 στους 3 ασθενείς έχει συμπτώματα μετά από 9 μήνες ,euronewsgr,Αθήνα
209,Long Covid: Ένας στους τρεις ασθενείς με συμπτώματα ακόμα εννέα μήνες μετά ,Vita_gr,Greece
210,Έχουμε κάποια ενημέρωση για τους 160.000 αναρρώσαντες απο τον ιό; Έξω μιλάνε για περιπτώσεις long covid (χρόνιες βλ… ,Axmaria2,
211, #Covid19: Με συμπτώματα ένας στους τρεις ασθενείς 9 μήνες μετά την αρχική λοίμωξη ,BananaJoeReload,Ελλάς
212,Κορωνοϊός: Ένας στους τρεις ασθενείς έχει συμπτώματα ακόμα και εννέα μήνες μετά! - ,laimitomoscom,
213,Σχεδόν ένας στους τρεις ασθενείς της Covid-19 έχει συμπτώματα ακόμη και μετά από εννέα μήνες #thesspress,ThessPressgr,thessaloniki |Θεσσαλονίκη
214, ΈρευναΣχεδόν 1 στους 3 ασθενείς της #Covid19 έχει συμπτώματα ακόμη και μετά από 9 μήνες  …,best05617953,
215,Κορωνοϊός: Συμπτώματα ακόμα και εννέα μήνες μετά έχει ένας στους τρεις ασθενείς ,GPantool,Greece
216,Έρευνα: Ένας στους τρεις έχει συμπτώματα κορωνοϊού και 9 μήνες μετά τη νόσηση ,Typos_Ipirou,"Ήπειρος, Ελλάς"
217,Έρευνα: Ένας στους τρεις ασθενείς με Covid-19 έχει συμπτώματα ακόμη και μετά από 9 μήνες - newmoney ,newmoneygr,
218,👉Ποια συμπτώματα επιμένουν για πολλούς μήνες μετά τη λοίμωξη.👉«Το γεγονός πως οι άνθρωποι συνεχίζουν να βιώνουν συ… ,newpostgr,Marousi
