,text,user,location
1575,"22/02/21 - #Κρήτη: 3️⃣2️⃣ νέα #κρουσματαΧ: +6 (3,83*)Ρ: +10 (11,68*)Η: +14 (4,58*)Λ: +2 (2,65*)*#Cases100kΕ… ",xoristrastimesi,
1601,Κορονοϊός : Ακόμα 5 κρούσματα στην Ηλεία: Η Αττική συνεχίζει να... οδηγεί την κούρσα των κρουσμάτων με ιδιαίτερα υψ… ,IlidakamposG,ΑΜΑΛΙΑΔΑ ΗΛΕΙΑΣ
1603,Κορονοϊός: 24 νεκροί σε 24 ώρες | 3 κρούσματα στη Μαγνησία | Κανένα κρούσμα στις Β. Σποράδες  μέσω ,skiathoslife,
1624,Κορονοϊός: Αυξήθηκαν τα κρούσματα στις φυλακές Αγίου Στεφάνου - Έντονη ανησυχία (βίντεο) -  ,irafinagr,
1626,Κορονοϊός: Διασωληνώθηκε βρέφος 20 ημερών  ,gynaikesmegoves,"Attiki, Greece"
1645,Κορονοϊός στην Αργολίδα: Δέκα νέα κρούσματα. ,argolida,argolida
1677,Κορονοϊός (22/2): Ανακοινώθηκαν 10 νέα κρούσματα στην Αργολίδα  μέσω ,argolika_gr,Argolida
1703,[News]: Κορονοϊός: Συναγερμός στην Αγιάσο Λέσβου μετά από 20 κρούσματα ,multinewsgr,
1708,Αυξήθηκαν τα κρούσματα στις φυλακές Αγίου Στεφάνου – Μεγάλη ανησυχία από τους υπαλλήλους#κορονοιος,newsbeast,"Athens, Greece"
1716,Ο κορονοϊός δημιουργεί παραισθήσεις; #paobc,JHRoss,"London, England"
1725,Έκτακτη συνέντευξη Τύπου στις 24 Φλεβάρη με αφορμή το θάνατο εργαζόμενου σε super market από κορονοϊό και τη συρροή… ,friendsofmisery,
1734,Κορονοϊός: Συναγερμός στον Ολυμπιακό – Πέντε νέα κρούσματα – – ,ASTRATV1,Volos
1738, Ο Σύλλογος Εμποροϋπαλλήλων Αθήνας πριν 1 εβδομάδα είχε αναφερθεί εκ νέου στην αύξηση των κρουσμάτων σε καταστήματα super ma…,Doc_Who0,
1769,Η αμήχανη στιγμή που:Η θεία που δεν πιστεύει στον #κορονοϊός βγαίνει θετική!Η θεία που με έλεγε βλακα που φοράω μ… ,marakioriginal,
1772, Κορονοϊός: Βρέφος 20 ημερών διασωληνωμένο σε ΜΕΘ - ΒΙΝΤΕΟ ,FilippidouO,"Φιλοθέη, Ελλάς"
1775,ΕΛΛΑΔΑ-ΚΟΣΜΟΣ Κορονοϊός: Βρέφος 20 ημερών διασωληνωμένο σε ΜΕΘ - ΒΙΝΤΕΟ: Βρέφος 20 ημερών νοσηλεύεται διασωληνωμένο… ,ioannina24,Ioannina
1792, Κορονοϊός: Βρέφος 20 ημερών διασωληνωμένο σε ΜΕΘ - ΒΙΝΤΕΟ ,NChatzinikolaou,Athens-Greece
1801,Φυλακές Πάτρας – κορονοϊός: Δύο οι κρατούμενοι που νοσηλεύονται – Σε καραντίνα 240 ,DIOGENISCHARALA,KAVALA
1807,Κορονοϊός: Βρέφος 20 ημερών διασωληνωμένο σε ΜΕΘ - ΒΙΝΤΕΟ ,enikos_gr,Greece
1820,Έκανε μεταμόσχευση και πέθανε: Η δότρια είχε #κορονοιος ,newsbeast,"Athens, Greece"
1852,"Κορονοϊός: Οικογενειακή τραγωδία - Πέθανε ο 47χρονος γιος, Νοσούν η μάνα και ο πατέρας του -  ",irafinagr,
1854,Θεσσαλονίκη – Κορονοϊός: Ουρές για ένα rapid test μετά τα 11 κρούσματα νοτιοαφρικανικής μετάλλαξης(Βίντεο) ,empisteutiko,"Θεσσαλονίκη, Ελλάς"
1862,Κορονοϊός: Δεκάδες κρούσματα σε γηροκομείο ,logiastarata,http://www.logiastarata.gr/
1866,"Κρήτη: Νεκρός από #κορονοιος 47χρονος, νοσούν η μητέρα και ο πατέρας του",newsbeast,"Athens, Greece"
1891,Κορονοϊός Περιστέρι: Πάνω από 30 κρούσματα σε γηροκομείο [vids]  ,prisma916,ΒΟΡΕΙΟΔΥΤΙΚΗ ΕΛΛΑΔΑ
1892,Κορονοϊός Περιστέρι: Πάνω από 30 κρούσματα σε γηροκομείο [vid]  ,prisma916,ΒΟΡΕΙΟΔΥΤΙΚΗ ΕΛΛΑΔΑ
1899, Κορονοϊός : Ακόμα 8 κρούσματα στην Ηλεία: Στην Αττική εντοπίζονται για ακόμα μία ημέρα την Κυριακή 21 Φεβρουαρίου τα περι…,2jkeg18On2y4aqw,Αμαλιαδα Ηλείας
1904,Θεσσαλονίκη – Κορονοϊός: Αποκλείονται από τα σχολεία οι μαθητές του δήμου Κορδελιού – Ευόσμου (video) ,DIOGENISCHARALA,KAVALA
1906,Κορονοϊός: Συρροή κρουσμάτων σε γηροκομείο στο Περιστέρι [βίντεο] ,directnewsgr,Greece 
1921,Κορονοϊός: Συναγερμός από δεκάδες κρούσματα σε γηροκομείο στο Περιστέρι  μέσω ,Agrek3,Hellas
1941,Κορονοϊός: Συναγερμός στο Περιστέρι - Πάνω από 30 κρούσματα σε γηροκομείο - ,mina4852,
1942,Κορονοϊός: Συναγερμός στο Περιστέρι - Πάνω από 30 κρούσματα σε γηροκομείο - Τ' ΑΚΟΥΣΕΣ ΤΣΙΟΡΔΑ ΚΑΙ ΧΑΡΔΑΡΔΑΛΙΑ ????… ,mina4852,
1943, Κορονοϊός: Συναγερμός από δεκάδες κρούσματα σε γηροκομείο στο Περιστέρι ,FilippidouO,"Φιλοθέη, Ελλάς"
1944,Δεν έχει αφήσει γηροκομείο που δεν έχει επισκεφτεί ο κορονοιός - Ποιος κρατικός οργανισμός ελέγχει τους οίκους ευγη… ,GreekMoney,Greece
1957, Κορονοϊός: Συναγερμός από δεκάδες κρούσματα σε γηροκομείο στο Περιστέρι ,ElizaStyl,
1969,Κορονοϊός: Καραντίνα για 38 μαθητές Δημοτικού σχολείου στην Κρήτη ,IonioPortal,
1970, Ο Σύλλογος Εμποροϋπαλλήλων Αθήνας πριν 1 εβδομάδα είχε αναφερθεί εκ νέου στην αύξηση των κρουσμάτων σε καταστήματα super ma…,SabbathRed,
1972,Κορονοϊός: Καραντίνα για 38 μαθητές Δημοτικού σχολείου στην Κρήτη  ,altsantirigr,"Athens,Greece"
1978,Κορονοϊός - Περιστέρι: καταγγελία στον ΑΝΤ1 για τα κρούσματα σε γηροκομείο (βίντεο) … ,AntennaNews,Greece
1983,"Ο κορονοϊός αμείωτα ""σφυροκοπά"" την Αχαϊα! Συναγερμός για τα κρούσματα στον Αγ. Στέφανο και στην Κιβωτό της Αγάπης… ",DeteGrPatras,"Patras, Greece"
1987,Κορονοϊός: δεκάδες κρούσματα σε φυλακές στην Πάτρα  #Ant1news ,AntennaNews,Greece
1992,Κορονοϊός: νεογέννητο νοσηλεύεται διασωληνωμένο σε ΜΕΘ  #Ant1news ,AntennaNews,Greece
2015, Ο Σύλλογος Εμποροϋπαλλήλων Αθήνας πριν 1 εβδομάδα είχε αναφερθεί εκ νέου στην αύξηση των κρουσμάτων σε καταστήματα super ma…,ScordosKyriakos,
2024,Κορονοϊός: Βρέφος 20 ημερών στη ΜΕΘ του «Αγλαΐα Κυριακού» (video)  ,altsantirigr,"Athens,Greece"
2032,ΕΛΛΑΔΑ-ΚΟΣΜΟΣ Κορονοϊός-Ηγουμενίτσα: Δύο κρούσματα στο Ναυταθλητικό Όμιλο: Απολύμανση θα πραγματοποιηθεί στο Δημοτι… ,ioannina24,Ioannina
2033,[Reader]: Κορονοϊός: Σε καραντίνα 38 μαθητές Δημοτικού στην Κρήτη - Θετική η συνοδός τους ,multinewsgr,
2036,Κορονοϊός-Ηγουμενίτσα: Δύο κρούσματα στο Ναυταθλητικό Όμιλο ,GPantool,Greece
2037,Κορονοϊός: Συναγερμός στο Περιστέρι – Πάνω από 30 κρούσματα σε γηροκομείο ,365newsgr,
2038,Κορονοϊός: Συναγερμός στην Πάτρα – Δεκάδες κρούσματα στις φυλακές Αγίου Στεφάνου  ,altsantirigr,"Athens,Greece"
2042,Κορονοϊός: Συναγερμός στην Πάτρα – Δεκάδες κρούσματα στις φυλακές Αγίου Στεφάνου ,IonioPortal,
2044,Κορονοϊός-Ηγουμενίτσα: Δύο κρούσματα στο Ναυταθλητικό Όμιλο ,enikos_gr,Greece
2061,ΕΛΛΑΔΑ-ΚΟΣΜΟΣ Κορονοϊός-Ηράκλειο: Σε καραντίνα 38 μαθητές δημοτικού - Θετική η συνοδός λεωφορείου: Θετική στον κορο… ,ioannina24,Ioannina
2065,Κορονοϊός: Σε καραντίνα 38 μαθητές Δημοτικού στην Κρήτη - Θετική η συνοδός τους ,ReaderGr,"Athens, Greece"
2069, Κορονοϊός: Συναγερμός από δεκάδες κρούσματα σε γηροκομείο στο Περιστέρι ,ManosNiflis,Αθήνα
2072,Κορονοϊός: Συναγερμός από δεκάδες κρούσματα σε γηροκομείο στο Περιστέρι  #SURVIVORGR ,Gkourou_gk,
2074, Κορονοϊός: Συναγερμός από δεκάδες κρούσματα σε γηροκομείο στο Περιστέρι ,AXristodoulidou,Αθηνα
2075, Κορονοϊός: Συναγερμός από δεκάδες κρούσματα σε γηροκομείο στο Περιστέρι ,NChatzinikolaou,Athens-Greece
2076, Κορονοϊός: Δεκάδες κρούσματα στις φυλακές Αγίου Στεφάνου στην Πάτρα ,inVEZ6FQc6ftbwg,"Ιωάννινα, Ελλάς 🇬🇷"
2080,Κορονοϊός-Ηράκλειο: Σε καραντίνα 38 μαθητές δημοτικού – Θετική η συνοδός λεωφορείου ,GPantool,Greece
2081,Κορονοϊός: Δεκάδες κρούσματα στις φυλακές Αγίου Στεφάνου στην Πάτρα ,ethnosgr,2ο χλμ. Μαρκοπούλου - Παιανίας
2088,Κορονοϊός: Τουλάχιστον 30 κρούσματα σε γηροκομείο στο Περιστέρι ,ReaderGr,"Athens, Greece"
2089,  Έχουμε εξαντληθεί να ζούμε με αυτή την αγωνία. Σχολικά τμήματα κλείνουν το ένα μετά το άλλο! εκατοντάδες παιδιά…,PhilologistWith,
2094,Κορονοϊός: Μεγάλη ανησυχία για τις φυλακές Αγίου Στεφάνου – Στα 37 «εκτινάχθηκαν« τα κρούσματα ,GPantool,Greece
2095,Κορονοϊός: Σε καραντίνα 38 μαθητές δημοτικού -  ,irafinagr,
2096,Κορονοϊός: Δεκάδες κρούσματα στις φυλακές Αγίου Στεφάνου στην Πάτρα ,THEMAYGEIAS,
2098,Κορονοϊός: Μεγάλη ανησυχία για τις φυλακές Αγίου Στεφάνου – Στα 37 «εκτινάχθηκαν« τα κρούσματα ,tromaktiko_blog,Athens
2101, Κορονοϊός: Πάνω από 30 κρούσματα σε γηροκομείο στο Περιστέρι ,elenielenaki55,
2106,Κορονοϊός: Συναγερμός στο Περιστέρι - Πάνω από 30 κρούσματα σε γηροκομείο -  ,pstsgr,Greece
2107,Κορονοϊός: Συναγερμός στο Περιστέρι – Πάνω από 30 κρούσματα σε γηροκομείο ,tromaktiko_blog,Athens
2110,Κορονοϊός: Συναγερμός από δεκάδες κρούσματα σε γηροκομείο στο Περιστέρι ,enikos_gr,Greece
2122, Κορονοϊός: Πάνω από 30 κρούσματα σε γηροκομείο στο Περιστέρι ,galonaki,"greece, athens"
2136,Κορονοϊός: Νεογνό 20 ημερών νοσηλεύεται διασωληνωμένο στο Παίδων ,Difernews,"Athens, Greece"
2139,Κορονοϊός: Βρέφος 20 ημερών νοσηλεύεται διασωληνωμένο στη ΜΕΘ του «Αγλαΐα Κυριακού» ,JIMBARAC,
2146,Κορονοϊός: Καραντίνα για 38 μαθητές Δημοτικού σχολείου στην Κρήτη ,ethnosgr,2ο χλμ. Μαρκοπούλου - Παιανίας
2156,Κορονοϊός: Συναγερμός στο Ηράκλειο – Θετική σχολική συνοδός ,tromaktiko_blog,Athens
2170,Κορονοϊός: Πάνω από 30 κρούσματα σε γηροκομείο στο Περιστέρι ,inewsgr,
2179,Κορονοϊός: Πάνω από 30 κρούσματα σε γηροκομείο στο Περιστέρι ,THEMAYGEIAS,
2190,Κορονοϊός: Πάνω από 30 κρούσματα σε γηροκομείο στο Περιστέρι ,ethnosgr,2ο χλμ. Μαρκοπούλου - Παιανίας
2222," Κορονοϊός: Βρέφος 20 ημερών στη ΜΕΘ του ""Αγλαΐα Κυριακού"" ",elenielenaki55,
2224, Κορονοϊός: Δεκάδες κρούσματα σε γηροκομείο  #Ant1news #COVID19 #κορονοϊος #κρουσματα #γηροκομειο ht…,elenielenaki55,
2229," Κορονοϊός: Βρέφος 20 ημερών στη ΜΕΘ του ""Αγλαΐα Κυριακού"" ",NikosPachilas,Αthens/Monte Carlo/Nice/Paris
